mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,20.088016986846924,9.578883647918708,16.288592815399138
mps-uncap,0.9,53.32504749298087,18.884158134460463,26.25282287597656
mps-uncap,1.0,132.78128623962405,92.65384197235106,113.17405939102163
mps-uncap,0.5,12.043595314025872,8.155546188354487,6.449031829833982
mps-uncap,0.6,10.373175144195553,7.827825546264648,9.45336818695069
mps-uncap,0.7,11.200432777404787,7.857489585876459,12.582757472991942
mps-uncap,0.1,8.111498355865479,2.9343366622924805,2.239518165588379
mps-uncap,0.2,11.218633651733388,4.653091430664062,2.716984748840331
mps-uncap,0.3,13.59621763229367,6.966292858123779,4.268343448638917
mps-uncap,0.4,11.667909622192377,8.265027999877935,4.8974132537841815
