mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,2.257227897644043,0.7638931274414062,1.8155574798583984
mps-uncap,0.9,5.824446678161621,1.8765926361083984,3.4475326538085938
mps-uncap,1.0,26.241779327392578,9.427309036254883,25.772571563720703
mps-uncap,0.5,0.32317638397216797,0.17571449279785156,0.042438507080078125
mps-uncap,0.6,0.7832050323486328,0.4181861877441406,0.1163482666015625
mps-uncap,0.7,1.2018680572509766,0.36013126373291016,0.9168386459350586
mps-uncap,0.1,0.047087669372558594,0.044345855712890625,0.0457763671875
mps-uncap,0.2,0.04506111145019531,0.042438507080078125,0.04315376281738281
mps-uncap,0.3,0.0476837158203125,0.043392181396484375,0.04363059997558594
mps-uncap,0.4,0.19693374633789062,0.04673004150390625,0.04482269287109375
