mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,2.2025108337402344,1.1093616485595703,2.2420883178710938
mps-uncap,0.9,2.2177696228027344,1.1036396026611328,2.260446548461914
mps-uncap,1.0,2.271890640258789,1.1119842529296875,2.3033618927001953
mps-uncap,0.5,2.2742748260498047,1.1055469512939453,2.231597900390625
mps-uncap,0.6,2.2513866424560547,1.1150836944580078,2.2516250610351562
mps-uncap,0.7,2.1779537200927734,1.1112689971923828,2.2420883178710938
mps-uncap,0.1,2.2246837615966797,1.1217594146728516,2.2590160369873047
mps-uncap,0.2,2.239704132080078,1.1279582977294922,2.246379852294922
mps-uncap,0.3,2.232789993286133,1.1293888092041016,2.2606849670410156
mps-uncap,0.4,2.242565155029297,1.1162757873535156,2.2628307342529297
