mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,0.008106231689453125,0.007867813110351562,0.00858306884765625
mps-uncap,0.9,0.007867813110351562,0.008106231689453125,0.007867813110351562
mps-uncap,1.0,0.00858306884765625,0.00762939453125,0.009298324584960938
mps-uncap,0.5,0.007867813110351562,0.0095367431640625,0.0095367431640625
mps-uncap,0.6,0.008106231689453125,0.007867813110351562,0.008106231689453125
mps-uncap,0.7,0.007867813110351562,0.007867813110351562,0.008344650268554688
mps-uncap,0.1,0.01049041748046875,0.008821487426757812,0.010728836059570312
mps-uncap,0.2,0.010728836059570312,0.009059906005859375,0.010728836059570312
mps-uncap,0.3,0.010013580322265625,0.008106231689453125,0.009059906005859375
mps-uncap,0.4,0.00858306884765625,0.00858306884765625,0.010728836059570312
