mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,2.9888153076171875,2.2862195968627934,2.935171127319336
mps-uncap,0.9,3.0832290649414062,2.358675003051758,2.9952526092529297
mps-uncap,1.0,2.917766571044922,2.3984909057617188,3.1760454177856445
mps-uncap,0.5,3.875446319580078,2.798271179199219,2.905130386352539
mps-uncap,0.6,2.999544143676758,2.5818347930908203,2.9668807983398438
mps-uncap,0.7,2.880263328552246,2.133488655090332,2.989935874938965
mps-uncap,0.1,5.802416801452638,3.038167953491211,2.6422977447509766
mps-uncap,0.2,5.641508102416992,3.0172348022460938,2.70843505859375
mps-uncap,0.3,5.472517013549805,3.122687339782715,2.7713775634765625
mps-uncap,0.4,4.630851745605469,3.0875444412231445,2.8409481048583984
