mode,load,0_mobilenet_v2-2,1_resnet18-2,2_vgg19-2
mps-uncap,0.8,2.504706382751465,1.8515586853027344,2.725362777709961
mps-uncap,0.9,2.628326416015625,1.9593238830566406,2.826690673828125
mps-uncap,1.0,2.6323795318603516,2.0799636840820312,3.045797348022461
mps-uncap,0.5,2.545475959777832,2.4824142456054688,2.6199817657470703
mps-uncap,0.6,2.4309158325195312,1.9376277923583984,2.660512924194336
mps-uncap,0.7,2.4149417877197266,1.8444061279296875,2.689480781555176
mps-uncap,0.1,5.443215370178223,2.802610397338867,2.4688243865966797
mps-uncap,0.2,5.299806594848633,2.7828216552734375,2.4671554565429688
mps-uncap,0.3,3.9070844650268555,2.7714967727661133,2.530813217163086
mps-uncap,0.4,3.7260055541992188,2.6955604553222656,2.5873184204101562
