mode,load,0_efficientnet_b7-16,1_efficientnet_b7-16,2_efficientnet_b7-16,3_efficientnet_b7-16
mig,0.1,176.97165489196777,229.7367382049559,159.4587516784668,315.885066986084
mig,0.2,289.73974227905273,197.19097614288341,244.52190160751337,447.7975273132321
mig,0.3,418.48700046539307,277.4091386795044,366.87405109405506,411.8179774284361
mig,0.4,347.86529541015614,434.722929000854,319.08763408660894,572.5702929496766
mig,0.5,353.89650821685814,413.3064651489258,419.4269657135009,460.1428031921382
mig,0.6,646.6755104064945,739.4139766693115,662.3847198486328,1016.8658447265635
mig,0.7,844.2164659500125,1009.9133491516105,654.8223543167112,1137.954986095427
mig,0.8,1761.7579102516174,1746.381235122681,656.8446540832512,1363.8355851173396
mig,0.9,4363.116788864136,4129.777898788452,3091.404361724854,5538.782763481141
mig,1.0,4397.343301773071,4765.050740242005,7184.14332151413,5715.948104858398
