mode,load,0_efficientnet_b7-16,1_efficientnet_b7-16,2_efficientnet_b7-16,3_efficientnet_b7-16
mig,0.1,98.1165885925293,97.37558364868164,97.91018962860107,190.87350368499756
mig,0.2,97.32098579406738,97.5186824798584,97.74017333984375,191.34602546691895
mig,0.3,97.66998291015625,97.96533584594727,98.02603721618652,191.7196273803711
mig,0.4,97.44620323181152,97.74675369262695,97.74556159973145,191.71483516693115
mig,0.5,97.60122299194336,97.6771354675293,98.01135063171387,191.98007583618164
mig,0.6,97.87583351135254,98.22993278503418,98.52705001831055,192.33813285827637
mig,0.7,98.60515594482422,98.7088680267334,98.68125915527344,193.2194709777832
mig,0.8,99.19841289520264,99.18951988220215,99.34000968933105,194.80173587799072
mig,0.9,99.71630573272705,99.93100166320801,99.95026588439941,195.27063369750977
mig,1.0,100.10027885437012,100.19652843475342,100.311279296875,196.1076259613037
