mode,load,0_efficientnet_b7-16,1_efficientnet_b7-16,2_efficientnet_b7-16,3_efficientnet_b7-16
mig,0.1,97.07987308502197,97.14651107788086,97.27931022644043,190.64998626708984
mig,0.2,96.98176383972168,97.1982479095459,97.2975492477417,190.83595275878906
mig,0.3,97.28240966796875,97.4416732788086,97.51105308532715,191.05267524719238
mig,0.4,97.36037254333496,97.66340255737305,97.66721725463867,191.1919116973877
mig,0.5,130.32424449920654,101.18591785430908,118.2100772857666,191.4505958557129
mig,0.6,183.91728401184082,160.9041690826416,152.68754959106445,298.02727699279785
mig,0.7,190.8583641052246,203.85217666625977,181.99419975280762,424.3992567062378
mig,0.8,642.4663066864014,372.3640441894531,214.80584144592285,467.80431270599365
mig,0.9,1698.5867023468018,2258.8274478912354,2205.632209777832,3258.0745220184326
mig,1.0,2042.987585067749,2359.914541244507,4142.767071723938,2873.779296875
