mode,load,0_efficientnet_b7-16,1_efficientnet_b7-16,2_efficientnet_b7-16,3_efficientnet_b7-16
mig,0.1,100.0328779220581,157.56039619445806,100.76875686645509,191.00356101989746
mig,0.2,150.36373138427737,149.5344638824463,172.90496826171875,328.100061416626
mig,0.3,206.71834945678714,190.1094913482666,202.8336524963379,324.24659729003906
mig,0.4,190.08255004882812,184.80844497680664,204.07671928405762,370.72842121124273
mig,0.5,247.75254726409923,224.11155700683594,262.57619857788086,361.1774444580078
mig,0.6,394.1467761993409,363.5569095611571,349.556303024292,728.2740592956546
mig,0.7,437.017560005188,478.8367748260498,432.4362277984619,794.2807435989379
mig,0.8,1446.629524230957,1411.458969116211,418.54147911071783,1081.8779468536377
mig,0.9,3976.723551750183,3718.7202453613286,2709.1172695159908,4751.85341835022
mig,1.0,4032.344341278076,4051.0310649871826,6763.620162010193,5193.636417388916
