mode,load,0_efficientnet_b7-16,1_efficientnet_b7-16,2_efficientnet_b7-16,3_efficientnet_b7-16
mig,0.1,0.018358230590820312,0.015735626220703125,0.016927719116210938,0.025987625122070312
mig,0.2,0.012874603271484375,0.015974044799804688,0.0133514404296875,0.018835067749023438
mig,0.3,0.012874603271484375,0.012159347534179688,0.012636184692382812,0.0152587890625
mig,0.4,0.014781951904296875,0.015020370483398438,0.013113021850585938,0.016689300537109375
mig,0.5,0.013113021850585938,0.014781951904296875,0.01239776611328125,0.0152587890625
mig,0.6,0.012874603271484375,0.012636184692382812,0.0133514404296875,0.012874603271484375
mig,0.7,0.012874603271484375,0.013589859008789062,0.0133514404296875,0.017881393432617188
mig,0.8,0.013113021850585938,0.012874603271484375,0.01430511474609375,0.0152587890625
mig,0.9,0.016689300537109375,0.015020370483398438,0.01430511474609375,0.01811981201171875
mig,1.0,0.0152587890625,0.021457672119140625,0.017642974853515625,0.016927719116210938
