mode,load,0_densenet161-8,1_vgg11-32,2_vgg13-2
mps-uncap,0.8,82.4405404274669,2030.6726546573893,151.09025185247035
mps-uncap,0.9,88.41709108032359,2288.75614439856,176.36025182109373
mps-uncap,1.0,96.94504018404035,2453.6952617162833,190.76419747458834
mps-uncap,0.5,53.49647235571622,1249.2070210159588,94.87176162032881
mps-uncap,0.6,64.33847245820576,1429.9692945245295,112.56446844382037
mps-uncap,0.7,68.8106325557135,1728.8951911609515,132.75901819531362
mps-uncap,0.1,9.185181334423598,247.569976933562,16.66367248205862
mps-uncap,0.2,18.85171851483779,501.32365738960874,36.86449478712873
mps-uncap,0.3,29.02235830116905,698.3094487412603,57.696686512490906
mps-uncap,0.4,41.97270796366028,997.2975950414067,75.13052497563487
