mode,load,0_densenet161-8,1_vgg11-32,2_vgg13-2
mps-uncap,0.8,371.4547252655028,180.54390907287603,78.04045677185057
mps-uncap,0.9,358.1783294677734,183.84043693542478,170.03209590911865
mps-uncap,1.0,1146.5828466415405,430.16460895538455,693.7014055252073
mps-uncap,0.5,65.44017553329466,42.49772310256963,18.39879512786865
mps-uncap,0.6,107.58752822875958,52.15167999267578,26.084358692169136
mps-uncap,0.7,124.21159744262701,62.52781867980961,42.18912124633785
mps-uncap,0.1,33.03504943847656,17.057065963745114,10.232534408569336
mps-uncap,0.2,36.91396236419678,20.110497474670396,10.533556938171387
mps-uncap,0.3,46.129748821258566,26.590077877044664,12.834584712982188
mps-uncap,0.4,66.85881614685059,32.096896171569824,14.614942073822004
