mode,load,0_densenet161-8,1_vgg11-32,2_vgg13-2
mps-uncap,0.8,38.47193717956543,11.321306228637695,6.315469741821289
mps-uncap,0.9,61.05351448059082,11.904478073120117,8.672714233398438
mps-uncap,1.0,72.40605354309082,12.298345565795898,11.348128318786621
mps-uncap,0.5,20.431995391845703,10.326623916625977,1.9500255584716797
mps-uncap,0.6,21.25096321105957,10.58197021484375,2.2270679473876953
mps-uncap,0.7,23.915410041809082,10.795235633850098,3.806591033935547
mps-uncap,0.1,24.611711502075195,9.896516799926758,1.9741058349609375
mps-uncap,0.2,23.99158477783203,9.900093078613281,1.8742084503173828
mps-uncap,0.3,24.483561515808105,9.917616844177246,1.8600225448608398
mps-uncap,0.4,21.38972282409668,10.025739669799805,1.883387565612793
