mode,load,0_densenet161-8,1_vgg11-32,2_vgg13-2
mps-uncap,0.8,0.05936622619628906,9.970426559448242,0.057697296142578125
mps-uncap,0.9,10.31351089477539,20.308494567871094,6.937503814697266
mps-uncap,1.0,79.15759086608887,66.52688980102539,134.0198516845703
mps-uncap,0.5,0.057697296142578125,0.04792213439941406,0.0438690185546875
mps-uncap,0.6,0.06103515625,0.05888938903808594,0.04315376281738281
mps-uncap,0.7,0.05817413330078125,4.120230674743652,0.043392181396484375
mps-uncap,0.1,0.06222724914550781,0.059604644775390625,0.056743621826171875
mps-uncap,0.2,0.06186962127685547,0.0553131103515625,0.04673004150390625
mps-uncap,0.3,0.06222724914550781,0.05626678466796875,0.04673004150390625
mps-uncap,0.4,0.06175041198730469,0.05459785461425781,0.04363059997558594
