mode,load,0_densenet161-8,1_vgg11-32,2_vgg13-2
mps-uncap,0.8,10.880470275878906,9.881734848022461,1.6467571258544922
mps-uncap,0.9,11.053323745727539,9.89675521850586,1.6605854034423828
mps-uncap,1.0,12.196063995361328,9.902477264404297,1.6543865203857422
mps-uncap,0.5,10.654449462890625,9.836673736572266,1.6434192657470703
mps-uncap,0.6,10.833263397216797,9.83881950378418,1.6436576843261719
mps-uncap,0.7,10.989904403686523,9.83428955078125,1.6536712646484375
mps-uncap,0.1,10.605573654174805,9.817123413085938,1.644134521484375
mps-uncap,0.2,10.650873184204102,9.836912155151367,1.6469955444335938
mps-uncap,0.3,10.536909103393555,9.833812713623047,1.6391277313232422
mps-uncap,0.4,10.571002960205078,9.823322296142578,1.6405582427978516
