mode,load,0_densenet161-8,1_vgg11-32,2_vgg13-2
mps-uncap,0.8,318.4971427917478,168.25917243957525,66.34488105773919
mps-uncap,0.9,286.70334815979004,171.55580520629883,159.33094024658206
mps-uncap,1.0,1076.0506677627563,416.761698722841,684.5400047302242
mps-uncap,0.5,37.64345407485958,30.37706375122073,10.48194646835326
mps-uncap,0.6,60.42648315429671,41.16201400756836,16.558961868286104
mps-uncap,0.7,77.9850959777832,51.53891563415536,32.90925025939937
mps-uncap,0.1,2.158813476562497,7.209806442260741,0.6834125518798826
mps-uncap,0.2,15.3835725784302,9.744453430175776,1.8301010131835977
mps-uncap,0.3,25.81860780715944,15.79446077346798,7.054889202117924
mps-uncap,0.4,33.699357509613044,21.047978401184086,8.045365810394278
