mode,load,0_mobilenet_v3_large-4,1_resnet18-2,2_vgg19-8
mps-uncap,0.8,70.38474082946777,50.42433738708496,87.47267723083496
mps-uncap,0.9,128.2329559326172,90.63911437988281,121.15955352783203
mps-uncap,1.0,165.87591171264648,1146.7771530151367,328.3195495605469
mps-uncap,0.5,30.90667724609375,23.126840591430664,33.23101997375488
mps-uncap,0.6,36.11326217651367,25.144577026367188,45.77827453613281
mps-uncap,0.7,51.64933204650879,41.50223731994629,299.43227767944336
mps-uncap,0.1,17.786026000976562,7.157564163208008,19.440412521362305
mps-uncap,0.2,21.094799041748047,10.037660598754883,17.447471618652344
mps-uncap,0.3,25.26545524597168,11.638164520263672,30.263900756835938
mps-uncap,0.4,31.560182571411133,15.840530395507812,42.92750358581543
