mode,load,0_mobilenet_v3_large-4,1_resnet18-2,2_vgg19-8
mps-uncap,0.8,7.6618194580078125,4.470944404602051,12.563228607177734
mps-uncap,0.9,11.587023735046387,7.461428642272949,19.299030303955078
mps-uncap,1.0,24.057507514953613,251.5479326248169,62.775373458862305
mps-uncap,0.5,7.248282432556152,3.6423206329345703,6.624460220336914
mps-uncap,0.6,7.128477096557617,4.127860069274902,6.91068172454834
mps-uncap,0.7,6.95347785949707,4.449605941772461,10.301351547241211
mps-uncap,0.1,7.148265838623047,3.0527114868164062,6.131410598754883
mps-uncap,0.2,7.232427597045898,2.9706954956054688,6.183862686157227
mps-uncap,0.3,7.485389709472656,3.1027793884277344,6.268024444580078
mps-uncap,0.4,7.307767868041992,3.2254457473754883,6.376504898071289
