mode,load,0_mobilenet_v3_large-4,1_resnet18-2,2_vgg19-8
mps-uncap,0.8,63.90810012817383,46.804189682006836,80.35945892333984
mps-uncap,0.9,120.95952033996582,85.79587936401367,114.09139633178711
mps-uncap,1.0,163.10596466064453,1141.8068408966064,321.20394706726074
mps-uncap,0.5,26.413440704345703,19.431591033935547,26.621580123901367
mps-uncap,0.6,29.34741973876953,21.596670150756836,39.24918174743652
mps-uncap,0.7,45.24493217468262,37.51564025878906,293.40624809265137
mps-uncap,0.1,11.300802230834961,4.473686218261719,13.506174087524414
mps-uncap,0.2,14.395475387573242,7.432460784912109,11.495828628540039
mps-uncap,0.3,18.160343170166016,8.916616439819336,23.499727249145508
mps-uncap,0.4,27.027606964111328,13.019323348999023,36.333322525024414
