mode,load,0_resnet18-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,696.0629753586217,1253.6632609826113,666.4095893461305
mps-uncap,0.9,801.2885027936653,1274.3542852228468,704.3619905907096
mps-uncap,1.0,658.5418221761386,1546.779071537252,715.8421922892832
mps-uncap,0.5,442.6535888156337,794.6973418338612,421.6660855664617
mps-uncap,0.6,527.4875023005709,929.2766261644729,502.90612476291057
mps-uncap,0.7,629.0242927041976,1101.879471468137,588.6434952411591
mps-uncap,0.1,90.3038914374031,158.33617646226097,85.33701673178118
mps-uncap,0.2,179.0908803359834,314.3474050008988,166.20949084951732
mps-uncap,0.3,267.61978532308666,477.85235021162316,250.78934942444528
mps-uncap,0.4,353.4152731269758,627.7992031563031,336.1130175907959
