mode,load,0_resnet18-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,336.4013671875,15.995025634765625,43.73641014099122
mps-uncap,0.9,75.14679431915283,5900.419044494629,3641.8797969818115
mps-uncap,1.0,15061.744451522827,1127.2661685943604,8120.846891403198
mps-uncap,0.5,6.411314010620117,5.121660232543946,5.763959884643556
mps-uncap,0.6,8.796882629394531,5.666255950927734,8.048629760742188
mps-uncap,0.7,17.57800579071045,8.14828872680664,13.117027282714854
mps-uncap,0.1,6.801939010620118,5.239391326904298,3.2200098037719727
mps-uncap,0.2,8.67624282836914,7.28449821472168,3.8302421569824214
mps-uncap,0.3,8.51602554321289,7.144927978515625,4.192304611206056
mps-uncap,0.4,7.178640365600587,6.387948989868166,4.686045646667483
