mode,load,0_resnet18-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,2.045154571533203,1.710653305053711,1.8811225891113281
mps-uncap,0.9,1.9774436950683594,1.7886161804199219,2.8870105743408203
mps-uncap,1.0,2.048492431640625,1.7821788787841797,2.0186901092529297
mps-uncap,0.5,1.9562244415283203,1.7197132110595703,1.867055892944336
mps-uncap,0.6,1.9459724426269531,1.7175674438476562,1.7666816711425781
mps-uncap,0.7,1.9457340240478516,1.7306804656982422,1.7845630645751953
mps-uncap,0.1,2.3887157440185547,2.2237300872802734,1.867055892944336
mps-uncap,0.2,1.989126205444336,1.8186569213867188,1.8765926361083984
mps-uncap,0.3,1.9536018371582031,1.7218589782714844,1.8603801727294922
mps-uncap,0.4,1.9679069519042969,1.7299652099609375,1.8718242645263672
