mode,load,0_resnet18-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,3.3447742462158203,2.8433799743652344,2.951383590698242
mps-uncap,0.9,2.706599235534668,3.501415252685547,3.0786991119384766
mps-uncap,1.0,3.436446189880371,2.859830856323242,2.9768943786621094
mps-uncap,0.5,3.0379295349121094,2.784204483032227,2.7276039123535165
mps-uncap,0.6,3.036046028137207,2.646923065185547,2.786874771118164
mps-uncap,0.7,3.171896934509278,2.7277469635009766,2.869129180908203
mps-uncap,0.1,4.589414596557617,4.070329666137695,2.8403520584106445
mps-uncap,0.2,4.624843597412109,4.078912734985352,2.483844757080078
mps-uncap,0.3,4.445695877075195,3.9114952087402344,2.5141239166259766
mps-uncap,0.4,3.6630630493164062,3.6401748657226562,2.636432647705078
