mode,load,0_resnet18-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,470.3679084777832,40.1463508605957,83.07981491088867
mps-uncap,0.9,117.8889274597168,6666.366338729858,4127.974987030029
mps-uncap,1.0,15922.955989837646,1220.9398746490479,8579.684495925903
mps-uncap,0.5,14.73236083984375,21.483182907104492,18.453121185302734
mps-uncap,0.6,27.762889862060547,15.30909538269043,21.88873291015625
mps-uncap,0.7,45.75967788696289,22.530078887939453,35.42971611022949
mps-uncap,0.1,16.741275787353516,9.069681167602539,6.5059661865234375
mps-uncap,0.2,19.938945770263672,22.278308868408203,6.732940673828125
mps-uncap,0.3,20.15519142150879,20.565032958984375,8.487224578857422
mps-uncap,0.4,19.475936889648438,14.806509017944336,16.206026077270508
