mode,load,0_resnet18-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,2.898693084716797,2.5489330291748047,2.761363983154297
mps-uncap,0.9,2.392888069152832,3.152132034301758,2.8269290924072266
mps-uncap,1.0,3.0465126037597656,2.585172653198242,2.7925968170166016
mps-uncap,0.5,2.28726863861084,2.1419525146484375,2.271890640258789
mps-uncap,0.6,2.338409423828125,2.126932144165039,2.390623092651367
mps-uncap,0.7,2.592921257019043,2.3260116577148438,2.5904178619384766
mps-uncap,0.1,4.472494125366211,3.923177719116211,2.414584159851074
mps-uncap,0.2,4.47535514831543,3.9380788803100586,2.351999282836914
mps-uncap,0.3,3.436565399169922,3.4711360931396484,2.2661685943603516
mps-uncap,0.4,2.756834030151367,2.7943849563598633,2.270936965942383
