mode,load,0_resnet18-2,1_squeezenet1_1-4,2_vgg13-2
mps-uncap,0.8,3.686704635620117,3.032588958740235,3.223896026611328
mps-uncap,0.9,2.999312877655029,3.7872791290283203,3.38428020477295
mps-uncap,1.0,3.763186931610105,3.048074245452881,3.266229629516601
mps-uncap,0.5,3.559863567352295,3.1921672821044917,3.0253601074218737
mps-uncap,0.6,3.4854507446289062,2.948307991027832,3.049495220184326
mps-uncap,0.7,3.603146076202392,2.943973541259765,3.149585723876953
mps-uncap,0.1,4.8534202575683585,4.311470985412598,3.5483264923095703
mps-uncap,0.2,4.934663772583007,4.411492347717283,3.0320835113525395
mps-uncap,0.3,4.787979125976562,4.286217689514163,2.9662847518920907
mps-uncap,0.4,4.43830966949463,4.002549648284911,3.186948299407959
