mode,load,0_efficientnet_b5-32,1_resnet101-2,2_resnet34-4
mps-uncap,0.8,42.36745834350586,27.013540267944336,15.916585922241211
mps-uncap,0.9,39.284706115722656,28.556346893310547,18.531322479248047
mps-uncap,1.0,42.18339920043945,27.476072311401367,15.45262336730957
mps-uncap,0.5,40.26222229003906,26.314496994018555,15.265703201293945
mps-uncap,0.6,41.112422943115234,23.10657501220703,16.813278198242188
mps-uncap,0.7,41.02802276611328,26.699542999267578,15.441656112670898
mps-uncap,0.1,53.57480049133301,35.60590744018555,19.408702850341797
mps-uncap,0.2,38.70344161987305,26.51214599609375,15.032291412353516
mps-uncap,0.3,40.425777435302734,26.935100555419922,15.796184539794922
mps-uncap,0.4,40.863037109375,27.382850646972656,16.6471004486084
