mode,load,0_efficientnet_b5-32,1_resnet101-2,2_resnet34-4
mps-uncap,0.8,413.68714332580555,124.16591644287112,44.45785284042359
mps-uncap,0.9,849.9367570877076,644.5791673660278,575.7279682159424
mps-uncap,1.0,9212.158660888672,3391.615104675293,110.2402806282043
mps-uncap,0.5,115.20493030548096,37.66196966171263,20.832114219665524
mps-uncap,0.6,152.41809368133556,38.906235694885154,32.724704742431626
mps-uncap,0.7,247.51128196716306,72.46321439743042,25.888457298278837
mps-uncap,0.1,40.21987915039062,18.3605599403381,7.067213058471674
mps-uncap,0.2,55.89315891265878,18.579192161560034,9.991276264190681
mps-uncap,0.3,51.44286155700687,29.930276870727475,12.22980737686157
mps-uncap,0.4,85.738868713379,29.98931407928456,13.106346130371094
