mode,load,0_efficientnet_b5-32,1_resnet101-2,2_resnet34-4
mps-uncap,0.8,40.839805603027344,25.724258422851562,14.754617214202883
mps-uncap,0.9,38.53977680206299,27.544405460357666,17.496232986450195
mps-uncap,1.0,38.73063087463379,26.335458755493164,14.41412925720214
mps-uncap,0.5,39.43968057632446,24.841105937957764,14.409003257751465
mps-uncap,0.6,39.85684394836426,22.434840202331543,16.013126373291016
mps-uncap,0.7,40.33350467681884,25.314927101135254,14.460062980651855
mps-uncap,0.1,48.455066680908196,25.68010568618774,14.001235961914057
mps-uncap,0.2,37.62333393096924,24.94176864624023,13.905968666076662
mps-uncap,0.3,39.054179191589355,24.565076828002926,14.043853282928465
mps-uncap,0.4,39.000701904296875,24.57844018936157,14.301061630249023
