mode,load,0_efficientnet_b5-32,1_resnet101-2,2_resnet34-4
mps-uncap,0.8,546.5595722198486,192.75450706481934,78.9191722869873
mps-uncap,0.9,1025.1765251159668,741.732120513916,621.2325096130371
mps-uncap,1.0,9400.407075881958,3527.1496772766113,152.30894088745117
mps-uncap,0.5,194.69785690307617,87.24260330200195,50.754547119140625
mps-uncap,0.6,266.50071144104004,75.29807090759277,64.14437294006348
mps-uncap,0.7,451.16281509399414,119.58456039428711,60.40668487548828
mps-uncap,0.1,82.74102210998535,39.919376373291016,27.27651596069336
mps-uncap,0.2,113.69061470031738,45.45736312866211,24.86395835876465
mps-uncap,0.3,114.89677429199219,56.02216720581055,26.850223541259766
mps-uncap,0.4,169.48366165161133,74.01227951049805,27.47941017150879
