mode,load,0_densenet169-2,1_efficientnet_b5-32,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,0.003337860107421875,0.000476837158203125,0.0007152557373046875,0.0007152557373046875
