mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,29.451370239257812,56.82194232940674,34.305572509765625
mig,0.6,46.288490295410156,190.25254249572754,20.66195011138916
mps-uncap,0.7,40.47238826751709,58.385372161865234,68.59564781188965
mig,0.7,53.38764190673828,218.48607063293457,25.6272554397583
mps-uncap,0.8,48.1867790222168,59.29064750671387,3767.4386501312256
mig,0.8,63.8045072555542,323.13263416290283,35.36725044250488
mps-uncap,0.9,68.4514045715332,60.564517974853516,9459.755420684814
mig,0.9,181.05387687683105,302.5451898574829,69.00882720947266
mps-uncap,1.0,132.65085220336914,61.95569038391113,16228.18922996521
mig,1.0,569.4854259490967,2259.1357231140137,309.0555667877197
mps-uncap,1.1,1251.1775493621826,62.803030014038086,20043.055534362793
mig,1.1,4172.083377838135,5839.109182357788,3083.1700563430786
mps-uncap,1.2,5905.553460121155,68.72224807739258,22949.21112060547
mig,1.2,6698.1964111328125,7423.182010650635,8014.637351036072
mps-uncap,1.3,9623.111486434937,72.48294353485107,26611.19318008423
mig,1.3,10905.872106552124,7334.3963623046875,10063.026905059814
