mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,132.6380157470702,137.94026851654053,181.18333816528317
mig,0.6,208.0067634582522,660.4623889923091,79.74240779876706
mps-uncap,0.7,203.70606660842844,156.84348106384275,400.0241231918335
mig,0.7,213.38268280029274,635.2894186973571,112.02110052108758
mps-uncap,0.8,237.97848224639893,227.63884305954028,7377.288045883178
mig,0.8,246.45231008529663,1650.2655100822449,199.8886322975158
mps-uncap,0.9,514.2941021919252,213.22319030761727,17656.363277435303
mig,0.9,657.8763914108276,1059.6287083625793,486.13343000411965
mps-uncap,1.0,633.3997058868407,208.92921447753918,30330.723600387573
mig,1.0,1283.7963962554932,3827.5719285011296,910.4009008407593
mps-uncap,1.1,2436.301612854004,238.1955647468569,39912.1532535553
mig,1.1,8558.584611415863,10220.551757812502,6370.256237983704
mps-uncap,1.2,12069.573402404785,263.2417917251587,47509.45436000824
mig,1.2,12616.426792144775,14060.62662601471,15500.473465919495
mps-uncap,1.3,19681.6380739212,289.77073907852184,51324.62382316589
mig,1.3,22681.001925468445,14326.524329185488,21384.271125793457
