mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,21.98481559753418,55.557847023010254,14.773368835449219
mig,0.6,32.446861267089844,133.12363624572754,15.373706817626953
mps-uncap,0.7,22.15564250946045,57.38472938537598,16.55745506286621
mig,0.7,32.212138175964355,132.8827142715454,15.402793884277344
mps-uncap,0.8,22.284746170043945,58.29143524169922,19.151926040649414
mig,0.8,32.283663749694824,133.19993019104004,15.433192253112793
mps-uncap,0.9,22.289395332336426,58.70556831359863,19.381999969482422
mig,0.9,32.425642013549805,133.8430643081665,15.534162521362305
mps-uncap,1.0,22.23372459411621,59.0972900390625,19.7598934173584
mig,1.0,32.572031021118164,134.28175449371338,15.665888786315918
mps-uncap,1.1,22.129297256469727,59.40389633178711,19.823312759399414
mig,1.1,32.60040283203125,134.37795639038086,15.681147575378418
mps-uncap,1.2,22.25172519683838,59.35811996459961,19.99068260192871
mig,1.2,32.62495994567871,134.4144344329834,15.672445297241211
mps-uncap,1.3,22.73273468017578,59.346556663513184,20.18904685974121
mig,1.3,32.61971473693848,134.41026210784912,15.683650970458984
