mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,145.18451690673828,101.93371772766113,203.4170627593994
mig,0.6,274.6405601501465,778.2425880432129,83.33969116210938
mps-uncap,0.7,276.1058807373047,152.4982452392578,447.31736183166504
mig,0.7,215.93952178955078,629.0104389190674,137.7696990966797
mps-uncap,0.8,331.6929340362549,249.4959831237793,7470.303058624268
mig,0.8,301.2092113494873,1655.5426120758057,227.97751426696777
mps-uncap,0.9,668.872594833374,207.4124813079834,18054.896116256714
mig,0.9,676.5651702880859,1140.0539875030518,543.7107086181641
mps-uncap,1.0,793.3404445648193,180.66048622131348,30843.32013130188
mig,1.0,1438.1561279296875,3979.6767234802246,953.6476135253906
mps-uncap,1.1,2569.6122646331787,236.03510856628418,40100.79574584961
mig,1.1,8596.145153045654,10241.405487060547,6474.769592285156
mps-uncap,1.2,12216.686248779297,351.8998622894287,47824.082136154175
mig,1.2,12717.030763626099,14157.960414886475,15725.544691085815
mps-uncap,1.3,19835.638761520386,375.7801055908203,51846.90046310425
mig,1.3,22928.589820861816,14301.793813705444,21761.905670166016
