mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,55.94325065612793,67.02113151550293,51.500797271728516
mig,0.6,44.11149024963379,146.07954025268555,29.598474502563477
mps-uncap,0.7,56.40435218811035,69.04911994934082,62.91341781616211
mig,0.7,39.42251205444336,138.2894515991211,29.56557273864746
mps-uncap,0.8,55.79090118408203,66.89882278442383,52.107810974121094
mig,0.8,43.11704635620117,138.32354545593262,17.653226852416992
mps-uncap,0.9,56.73789978027344,67.74520874023438,52.625417709350586
mig,0.9,38.46883773803711,138.81850242614746,23.87547492980957
mps-uncap,1.0,57.78217315673828,68.47333908081055,53.10559272766113
mig,1.0,46.272993087768555,140.1960849761963,29.448509216308594
mps-uncap,1.1,57.79576301574707,69.28110122680664,63.002824783325195
mig,1.1,48.06232452392578,147.12858200073242,30.481815338134766
mps-uncap,1.2,58.866024017333984,70.22976875305176,53.69138717651367
mig,1.2,47.09672927856445,140.3038501739502,29.76369857788086
mps-uncap,1.3,54.73780632019043,65.76871871948242,54.40258979797363
mig,1.3,38.482666015625,138.1528377532959,21.435022354125977
