mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,45.35245895385742,60.645127296447754,29.53028678894043
mig,0.6,34.578895568847656,134.76581573486328,16.04888439178467
mps-uncap,0.7,48.37355613708496,61.304998397827156,34.36756134033204
mig,0.7,34.36598777770996,134.95397567749023,16.083359718322754
mps-uncap,0.8,48.6424446105957,61.51313781738282,38.09733390808106
mig,0.8,34.3442440032959,135.49275398254395,16.061019897460938
mps-uncap,0.9,49.32780265808106,61.994409561157234,41.03207588195801
mig,0.9,34.389591217041016,136.00342273712158,16.10116958618164
mps-uncap,1.0,50.34971237182617,62.601709365844734,45.648193359375
mig,1.0,34.25116539001465,135.99636554718018,15.934562683105467
mps-uncap,1.1,50.063371658325195,63.07003498077393,47.2740650177002
mig,1.1,33.233094215393066,135.5184555053711,15.831971168518068
mps-uncap,1.2,50.48847198486328,63.231658935546875,48.143792152404785
mig,1.2,33.26840400695801,135.833740234375,15.828371047973633
mps-uncap,1.3,50.78434944152832,63.39118480682374,48.60663414001465
mig,1.3,34.398794174194336,136.2982988357544,16.094160079956055
