mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,16.5865421295166,38.42639923095703,13.239622116088867
mig,0.6,31.416893005371094,131.46495819091797,15.05279541015625
mps-uncap,0.7,16.762971878051758,38.25092315673828,13.151407241821289
mig,0.7,31.27598762512207,131.41560554504395,15.107154846191406
mps-uncap,0.8,20.62201499938965,42.07038879394531,13.568639755249023
mig,0.8,31.480789184570312,131.69217109680176,15.092134475708008
mps-uncap,0.9,20.637989044189453,42.21844673156738,13.27824592590332
mig,0.9,31.594276428222656,131.56986236572266,15.082597732543945
mps-uncap,1.0,20.829200744628906,42.6025390625,13.372421264648438
mig,1.0,31.38589859008789,131.83856010437012,15.08474349975586
mps-uncap,1.1,17.291545867919922,44.2349910736084,13.30423355102539
mig,1.1,31.90326690673828,132.63297080993652,15.116453170776367
mps-uncap,1.2,20.884990692138672,57.18398094177246,13.276338577270508
mig,1.2,31.926393508911133,132.8141689300537,15.128135681152344
mps-uncap,1.3,20.97296714782715,39.8709774017334,13.237953186035156
mig,1.3,31.938791275024414,132.08985328674316,15.157222747802734
