mode,load,0_densenet121-32,1_efficientnet_b6-32,2_resnet152-4
mps-uncap,0.6,167.10376739501953,162.85300254821777,226.15623474121094
mig,0.6,306.412935256958,910.4175567626953,99.00379180908203
mps-uncap,0.7,302.7310371398926,212.09263801574707,492.04540252685547
mig,0.7,249.35317039489746,761.5160942077637,153.7187099456787
mps-uncap,0.8,354.08663749694824,309.56172943115234,7489.751815795898
mig,0.8,333.864688873291,1787.7755165100098,243.37148666381836
mps-uncap,0.9,691.291332244873,266.3111686706543,18069.78702545166
mig,0.9,709.2621326446533,1271.8250751495361,559.6187114715576
mps-uncap,1.0,838.0393981933594,239.64262008666992,30863.188982009888
mig,1.0,1470.853567123413,4111.515283584595,969.2981243133545
mps-uncap,1.1,2593.017578125,294.31939125061035,40120.90492248535
mig,1.1,8628.804206848145,10375.864505767822,6490.416526794434
mps-uncap,1.2,12258.380651473999,410.76111793518066,47864.23850059509
mig,1.2,12749.66287612915,14292.546272277832,15742.1293258667
mps-uncap,1.3,19878.756523132324,434.1440200805664,51901.30305290222
mig,1.3,22962.227821350098,14436.734199523926,21778.75065803528
