mode,load,0_efficientnet_b5-2,1_mobilenet_v3_small-8,2_resnet18-4
mps-uncap,0.8,47.293901443481445,12.726950645446777,5.782222747802734
mps-uncap,0.9,93.83957386016849,26.929593086242676,9.152030944824219
mps-uncap,1.0,270.3531742095947,77.60086059570312,446.7024326324463
mps-uncap,0.5,23.287653923034664,7.73930549621582,5.177903175354005
mps-uncap,0.6,25.2037525177002,7.887721061706543,4.223918914794924
mps-uncap,0.7,37.534499168395996,10.085821151733398,4.499149322509767
mps-uncap,0.1,26.517724990844737,10.180425643920898,4.340195655822753
mps-uncap,0.2,26.506018638610843,11.833381652832031,5.800151824951172
mps-uncap,0.3,23.605346679687504,10.670185089111328,6.649160385131838
mps-uncap,0.4,23.112392425537113,9.364128112792969,5.619430541992188
