mode,load,0_efficientnet_b5-2,1_mobilenet_v3_small-8,2_resnet18-4
mps-uncap,0.8,0.01049041748046875,0.00858306884765625,0.0073909759521484375
mps-uncap,0.9,0.011444091796875,0.008344650268554688,0.007152557373046875
mps-uncap,1.0,0.010728836059570312,0.008821487426757812,0.008344650268554688
mps-uncap,0.5,0.010251998901367188,0.008106231689453125,0.007152557373046875
mps-uncap,0.6,0.011205673217773438,0.008106231689453125,0.007152557373046875
mps-uncap,0.7,0.011444091796875,0.008344650268554688,0.007152557373046875
mps-uncap,0.1,0.012636184692382812,0.011205673217773438,0.008344650268554688
mps-uncap,0.2,0.012636184692382812,0.01049041748046875,0.0095367431640625
mps-uncap,0.3,0.011682510375976562,0.01049041748046875,0.0095367431640625
mps-uncap,0.4,0.010013580322265625,0.00858306884765625,0.008106231689453125
