mode,load,0_efficientnet_b5-2,1_mobilenet_v3_small-8,2_resnet18-4
mps-uncap,0.8,19.093751907348633,5.083918571472168,2.4275779724121094
mps-uncap,0.9,32.63974189758301,7.747769355773926,3.5219192504882812
mps-uncap,1.0,93.72687339782715,32.57405757904053,319.3492889404297
mps-uncap,0.5,11.67309284210205,3.7484169006347656,2.178788185119629
mps-uncap,0.6,12.270450592041016,3.650069236755371,1.942276954650879
mps-uncap,0.7,16.314148902893066,4.345893859863281,1.9555091857910156
mps-uncap,0.1,20.574331283569336,6.347894668579102,3.027200698852539
mps-uncap,0.2,15.737056732177734,6.304740905761719,3.210306167602539
mps-uncap,0.3,14.550447463989258,5.288362503051758,3.156900405883789
mps-uncap,0.4,11.984705924987793,4.213571548461914,2.706289291381836
