mode,load,0_efficientnet_b5-2,1_mobilenet_v3_small-8,2_resnet18-4
mps-uncap,0.8,68.55425834655762,22.207815647125155,8.839950561523422
mps-uncap,0.9,182.15075969696042,45.66970586776713,15.238637924194338
mps-uncap,1.0,386.05982780456424,123.31034183502206,487.4717402458192
mps-uncap,0.5,26.04691505432124,10.939836502075188,7.199523448944092
mps-uncap,0.6,30.953154563903777,11.860430240631104,5.894021987915041
mps-uncap,0.7,57.941837310790994,16.201364994049076,7.247114181518559
mps-uncap,0.1,21.10124588012694,9.666063785552977,3.5147213935852117
mps-uncap,0.2,27.71456241607668,14.456861019134521,6.731386184692383
mps-uncap,0.3,25.51353454589843,13.907945156097396,8.56051445007324
mps-uncap,0.4,25.76075315475463,13.080773353576669,8.590512275695799
