mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-32,2_vgg11-16
mps-uncap,0.8,163.8699293136597,42.56176948547369,28.344297409057617
mps-uncap,0.9,400.98590850830084,74.67517852783202,49.09830093383789
mps-uncap,1.0,918.011999130249,540.9879684448242,325.24003982543945
mps-uncap,0.5,71.01058959960939,17.73309707641602,12.288570404052736
mps-uncap,0.6,87.94274330139162,22.83220291137695,14.818429946899414
mps-uncap,0.7,119.83108520507812,28.963804244995117,19.143056869506843
mps-uncap,0.1,34.421420097351074,9.005880355834961,6.792783737182617
mps-uncap,0.2,40.9332275390625,10.29820442199707,7.87353515625
mps-uncap,0.3,45.68047523498536,13.203859329223635,9.256601333618164
mps-uncap,0.4,53.63926887512207,15.226483345031738,10.842132568359377
