mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-32,2_vgg11-16
mps-uncap,0.8,0.015497207641601562,0.011205673217773438,0.009059906005859375
mps-uncap,0.9,0.016927719116210938,0.011682510375976562,0.008821487426757812
mps-uncap,1.0,0.019788742065429688,0.011205673217773438,0.010728836059570312
mps-uncap,0.5,0.014066696166992188,0.012159347534179688,0.01049041748046875
mps-uncap,0.6,0.013589859008789062,0.011682510375976562,0.009298324584960938
mps-uncap,0.7,0.015497207641601562,0.010013580322265625,0.009775161743164062
mps-uncap,0.1,0.025272369384765625,0.013589859008789062,0.01239776611328125
mps-uncap,0.2,0.022649765014648438,0.01239776611328125,0.010728836059570312
mps-uncap,0.3,0.01621246337890625,0.011444091796875,0.011444091796875
mps-uncap,0.4,0.016927719116210938,0.011205673217773438,0.010728836059570312
