mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-32,2_vgg11-16
mps-uncap,0.8,102.0324158668518,27.470531463623047,10.224676132202147
mps-uncap,0.9,99.84194755554199,27.82798767089844,10.41633129119873
mps-uncap,1.0,101.60219192504883,28.377294540405273,10.706758499145508
mps-uncap,0.5,71.11553192138668,21.03481769561768,9.478130340576172
mps-uncap,0.6,88.1256294250488,24.965515136718746,9.584927558898926
mps-uncap,0.7,92.96841621398927,26.218509674072266,9.846191406249995
mps-uncap,0.1,39.8119568824768,11.751012802124043,7.7976226806640625
mps-uncap,0.2,44.2931842803955,15.825653076171873,8.393919467926025
mps-uncap,0.3,54.011602401733434,17.0832347869873,8.677363395690918
mps-uncap,0.4,62.907409667968764,21.523618698120117,9.073495864868164
