mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-32,2_vgg11-16
mps-uncap,0.8,107.00821876525879,29.25562858581543,11.49606704711914
mps-uncap,0.9,101.3803482055664,30.361175537109375,11.656045913696289
mps-uncap,1.0,102.71501541137695,29.29973602294922,11.940240859985352
mps-uncap,0.5,84.27238464355469,25.985240936279297,10.998249053955078
mps-uncap,0.6,97.57781028747559,26.859760284423828,11.229276657104492
mps-uncap,0.7,98.96063804626465,28.064489364624023,10.984659194946289
mps-uncap,0.1,40.2684211730957,17.532825469970703,9.317159652709961
mps-uncap,0.2,45.896291732788086,21.669387817382812,10.568857192993164
mps-uncap,0.3,62.042951583862305,22.340059280395508,10.478019714355469
mps-uncap,0.4,79.61368560791016,25.91538429260254,10.802507400512695
