mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-32,2_vgg11-16
mps-uncap,0.8,392.52233505249023,209.2611789703369,78.73415946960449
mps-uncap,0.9,792.5386428833008,171.96226119995117,144.78421211242676
mps-uncap,1.0,1126.2786388397217,1036.6942882537842,557.5823783874512
mps-uncap,0.5,83.44149589538574,25.318384170532227,26.979446411132812
mps-uncap,0.6,109.70640182495117,66.22910499572754,36.62824630737305
mps-uncap,0.7,200.1502513885498,56.832075119018555,60.64915657043457
mps-uncap,0.1,30.919313430786133,8.746623992919922,7.538318634033203
mps-uncap,0.2,37.24479675292969,10.520219802856445,9.114742279052734
mps-uncap,0.3,57.96670913696289,23.05436134338379,15.60521125793457
mps-uncap,0.4,49.87907409667969,21.93593978881836,20.444393157958984
