mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-32,2_vgg11-16
mps-uncap,0.8,91.14651679992676,22.56135940551758,8.882689476013184
mps-uncap,0.9,96.2033748626709,24.45049285888672,9.346699714660645
mps-uncap,1.0,99.31235313415527,26.710987091064453,9.750223159790039
mps-uncap,0.5,56.02655410766603,14.37501907348633,7.671737670898438
mps-uncap,0.6,66.88551902770998,17.246317863464355,7.99388885498047
mps-uncap,0.7,74.86104965209961,20.2791690826416,8.409166336059572
mps-uncap,0.1,34.09090042114258,8.285188674926758,5.579948425292969
mps-uncap,0.2,36.4232063293457,9.788274765014648,6.674599647521973
mps-uncap,0.3,40.95339775085449,10.951018333435059,6.95347785949707
mps-uncap,0.4,48.36587905883789,13.33916187286377,7.370471954345703
