mode,load,0_alexnet-8,1_resnet152-2,2_resnet152-8
mps-uncap,1.0,1.8639564514160156,16.559600830078125,18.027305603027344
mig,1.0,1.8453598022460938,13.72385025024414,26.141643524169922
