mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,32.369136810302734,6.3266754150390625,4.191160202026367
mps-uncap,0.9,34.853458404541016,6.775498390197754,4.5108795166015625
mps-uncap,1.0,38.68699073791504,8.006691932678223,5.063176155090332
mps-uncap,0.5,25.67434310913086,6.537199020385742,2.715587615966797
mps-uncap,0.6,27.524709701538086,6.316781044006348,3.0710697174072266
mps-uncap,0.7,29.550790786743164,5.790472030639648,3.4513473510742188
mps-uncap,0.1,23.032188415527344,7.113218307495117,2.487659454345703
mps-uncap,0.2,22.207975387573242,7.021665573120117,2.458810806274414
mps-uncap,0.3,23.36597442626953,6.9991350173950195,2.4570226669311523
mps-uncap,0.4,24.640679359436035,6.864070892333984,2.550840377807617
