mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,40.32135009765625,12.41276741027832,9.11941528320314
mps-uncap,0.9,39.63146209716797,12.718403339385985,9.409475326538084
mps-uncap,1.0,40.12279510498047,13.116922378540039,9.752318859100342
mps-uncap,0.5,34.831228256225586,11.03811264038086,8.447575569152828
mps-uncap,0.6,37.38574981689453,11.171340942382812,8.643903732299808
mps-uncap,0.7,39.33422088623047,11.464462280273438,8.812522888183588
mps-uncap,0.1,26.84442520141602,9.525470733642578,6.278333663940431
mps-uncap,0.2,28.02271842956543,10.42428016662598,7.4654865264892845
mps-uncap,0.3,30.04988670349121,10.791587829589846,7.606415748596184
mps-uncap,0.4,33.445255756378124,10.929327011108398,8.18226337432863
