mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,293.36071014404297,90.85893630981445,58.522939682006836
mps-uncap,0.9,679.3296337127686,161.32259368896484,89.20955657958984
mps-uncap,1.0,1587.97025680542,768.9626216888428,478.1801700592041
mps-uncap,0.5,151.6551971435547,32.50312805175781,23.273706436157227
mps-uncap,0.6,168.46370697021484,36.798715591430664,32.62662887573242
mps-uncap,0.7,254.01806831359863,46.90957069396973,35.686492919921875
mps-uncap,0.1,47.10984230041504,22.74036407470703,9.634733200073242
mps-uncap,0.2,58.794498443603516,19.721269607543945,15.142440795898438
mps-uncap,0.3,65.22178649902344,30.56788444519043,17.032384872436523
mps-uncap,0.4,95.57366371154785,35.39562225341797,14.989137649536133
