mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,21.863460540771484,2.849578857421875,2.2497177124023438
mps-uncap,0.9,20.9503173828125,2.816438674926758,2.2618770599365234
mps-uncap,1.0,31.107425689697266,4.219770431518555,3.0939579010009766
mps-uncap,0.5,20.442724227905273,2.8219223022460938,2.246379852294922
mps-uncap,0.6,20.429611206054688,2.8476715087890625,2.228975296020508
mps-uncap,0.7,20.514249801635742,2.823352813720703,2.2356510162353516
mps-uncap,0.1,20.434141159057617,2.8467178344726562,2.2525787353515625
mps-uncap,0.2,20.402193069458008,2.842426300048828,2.2482872009277344
mps-uncap,0.3,20.35689353942871,2.8438568115234375,2.235889434814453
mps-uncap,0.4,20.350217819213867,2.849578857421875,2.2454261779785156
