mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,190.4892921447754,43.59153032302851,31.513528823852546
mps-uncap,0.9,538.2775664329532,105.88121652603124,59.26589965820311
mps-uncap,1.0,1428.2355403900146,716.2539458274841,433.92889261245733
mps-uncap,0.5,61.69437885284424,16.167836189270016,10.307574272155748
mps-uncap,0.6,93.29457283020027,18.75835657119751,13.926086425781255
mps-uncap,0.7,133.2829475402832,24.53807830810546,18.399324417114254
mps-uncap,0.1,23.442521095275897,6.561937332153322,1.7036247253418058
mps-uncap,0.2,23.222017288208,8.312129974365238,4.242124557495122
mps-uncap,0.3,33.447151184082024,12.546408176422123,5.239651203155504
mps-uncap,0.4,44.97534275054919,15.57169198989868,6.9870996475219735
