mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,0.012636184692382812,0.009059906005859375,0.009059906005859375
mps-uncap,0.9,0.011682510375976562,0.009298324584960938,0.009059906005859375
mps-uncap,1.0,0.015735626220703125,0.011444091796875,0.010013580322265625
mps-uncap,0.5,0.012636184692382812,0.010728836059570312,0.010013580322265625
mps-uncap,0.6,0.012874603271484375,0.010728836059570312,0.008821487426757812
mps-uncap,0.7,0.013828277587890625,0.008821487426757812,0.00858306884765625
mps-uncap,0.1,0.022172927856445312,0.011205673217773438,0.010251998901367188
mps-uncap,0.2,0.013828277587890625,0.01239776611328125,0.010251998901367188
mps-uncap,0.3,0.014781951904296875,0.011444091796875,0.009059906005859375
mps-uncap,0.4,0.013113021850585938,0.011444091796875,0.010251998901367188
