mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,141.91675186157227,25.55224895477295,17.424964904785156
mps-uncap,0.9,235.50796508789062,47.12393283843996,30.406522750854503
mps-uncap,1.0,1171.7695713043215,642.6568031311035,269.5535898208618
mps-uncap,0.5,52.58984565734864,13.289189338684082,7.564783096313477
mps-uncap,0.6,70.59597969055176,14.639496803283691,9.328699111938482
mps-uncap,0.7,90.06247520446777,16.80159568786621,12.215709686279299
mps-uncap,0.1,25.754785537719727,8.336400985717773,3.2477378845214853
mps-uncap,0.2,28.591585159301765,9.984350204467773,4.500484466552735
mps-uncap,0.3,38.369083404541016,12.218952178955078,5.0060987472534215
mps-uncap,0.4,42.223429679870605,13.640332221984863,6.409454345703125
