mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,28.59330177307129,2.4205446243286133,1.6465187072753906
mps-uncap,0.9,30.164241790771484,5.640983581542969,4.468441009521484
mps-uncap,1.0,555.039644241333,353.68549823760986,105.87036609649658
mps-uncap,0.5,0.05817413330078125,0.04649162292480469,0.04363059997558594
mps-uncap,0.6,0.0591278076171875,0.044345855712890625,0.04267692565917969
mps-uncap,0.7,4.03904914855957,0.04673004150390625,0.04458427429199219
mps-uncap,0.1,0.060558319091796875,0.05555152893066406,0.05054473876953125
mps-uncap,0.2,0.05888938903808594,0.0514984130859375,0.04649162292480469
mps-uncap,0.3,0.05984306335449219,0.05078315734863281,0.045299530029296875
mps-uncap,0.4,0.05996227264404297,0.04982948303222656,0.045299530029296875
