mode,load,0_densenet169-32,1_mobilenet_v3_large-16,2_vgg19-2
mps-uncap,0.8,38.52033615112305,10.012912750244144,6.244564056396486
mps-uncap,0.9,38.5822057723999,10.70067882537842,6.653833389282227
mps-uncap,1.0,39.47434425354004,12.057924270629883,7.953524589538574
mps-uncap,0.5,31.380510330200202,7.812833786010742,5.103826522827148
mps-uncap,0.6,33.46824645996094,8.322477340698242,5.487298965454102
mps-uncap,0.7,35.80012321472168,8.661985397338869,5.679655075073245
mps-uncap,0.1,24.778318405151367,7.722234725952148,2.8766632080078125
mps-uncap,0.2,25.517654418945312,7.799053192138672,3.7569999694824223
mps-uncap,0.3,26.742553710937504,7.962465286254883,4.288887977600099
mps-uncap,0.4,28.770017623901367,8.121943473815918,4.705286026000977
