mode,load,0_densenet161-2,1_resnet18-4,2_squeezenet1_0-4
mps-uncap,0.8,7955.636501312256,101.58443450927734,56.128501892089844
mps-uncap,0.9,13971.843719482422,110.46004295349121,719.9907302856445
mps-uncap,1.0,18216.72749519348,3033.6670875549316,3601.7351150512695
mps-uncap,0.5,160.36248207092285,15.85698127746582,19.70386505126953
mps-uncap,0.6,516.8437957763672,20.639419555664062,31.532764434814453
mps-uncap,0.7,553.7338256835938,51.48625373840332,42.792558670043945
mps-uncap,0.1,50.6439208984375,15.230178833007812,14.215946197509766
mps-uncap,0.2,83.87875556945801,21.496057510375977,19.571781158447266
mps-uncap,0.3,105.4997444152832,18.390178680419922,16.351938247680664
mps-uncap,0.4,134.68074798583984,16.141176223754883,18.08786392211914
