mode,load,0_densenet161-2,1_resnet18-4,2_squeezenet1_0-4
mps-uncap,0.8,16.692161560058594,2.1028518676757812,1.836538314819336
mps-uncap,0.9,16.772985458374023,2.0096302032470703,1.997232437133789
mps-uncap,1.0,16.6318416595459,2.041339874267578,2.025127410888672
mps-uncap,0.5,16.624093055725098,2.0203590393066406,1.9254684448242188
mps-uncap,0.6,17.045974731445312,2.044677734375,1.9061565399169922
mps-uncap,0.7,16.618013381958008,2.065420150756836,1.8374919891357422
mps-uncap,0.1,18.95451545715332,4.03594970703125,3.7136077880859375
mps-uncap,0.2,17.670154571533203,3.604888916015625,3.3605098724365234
mps-uncap,0.3,17.052412033081055,2.5304555892944336,2.4673938751220703
mps-uncap,0.4,17.237186431884766,2.1636486053466797,2.0847320556640625
