mode,load,0_densenet161-2,1_resnet18-4,2_squeezenet1_0-4
mps-uncap,0.8,16.745567321777344,1.9822120666503906,1.7547607421875
mps-uncap,0.9,16.938209533691406,1.9350051879882812,1.7752647399902344
mps-uncap,1.0,16.62468910217285,1.9669532775878906,1.7943382263183594
mps-uncap,0.5,16.341447830200195,1.913309097290039,1.7404556274414062
mps-uncap,0.6,16.763687133789062,1.9383430480957031,1.7292499542236328
mps-uncap,0.7,16.409635543823242,1.9259452819824219,1.7514228820800781
mps-uncap,0.1,16.69788360595703,2.2001266479492188,1.916646957397461
mps-uncap,0.2,16.260862350463867,1.9488334655761719,1.7447471618652344
mps-uncap,0.3,16.248703002929688,1.9435882568359375,1.7499923706054688
mps-uncap,0.4,16.642093658447266,1.89971923828125,1.7364025115966797
