mode,load,0_densenet161-2,1_resnet18-4,2_squeezenet1_0-4
mps-uncap,0.8,7824.294996261597,69.68975543975829,25.72799682617187
mps-uncap,0.9,13874.533748626709,82.56792306900027,677.0599794387817
mps-uncap,1.0,18093.98303747177,2970.962405204773,3512.203094959259
mps-uncap,0.5,118.66353511810304,9.439537525177009,10.249829292297354
mps-uncap,0.6,467.3938131332399,13.077454566955597,14.798114299774168
mps-uncap,0.7,503.66206407546997,28.567056655883757,14.336526393890399
mps-uncap,0.1,44.795551300048835,10.133967399597166,9.233427047729482
mps-uncap,0.2,49.39621686935412,12.19352483749389,11.053128242492669
mps-uncap,0.3,80.89659452438353,11.234161853790276,9.590954780578612
mps-uncap,0.4,81.68339729309082,9.695355892181384,8.819665908813445
